,M_CE1939,M_CE1940,M_CE1941,M_CE1944,M_urea,M_ametam,M_pyr,M_CE1556,M_ac,M_spmd,M_N1aspmd,M_sprm,M_CE1059,M_nadh,M_crtn,M_ptrc,M_1pyr5c,M_glu_L,M_HC00591,M_gly,M_glu5sa,M_5oxpro,M_ahcys,M_amet,M_n8aspmd,M_pcreat,M_coa,M_creat,M_5mta,M_13dampp,M_4abutn,M_CE4788,M_gln_L,M_gthrd,M_C03413,M_orn,M_asn_L,M_gudac,M_N1sprm,M_ala_L,M_adp,M_lys_L,M_acorn,M_2obut,M_nad,M_arg_L,M_akg,M_accoa,M_CE2072,M_CE5588,M_CE5586,M_atp
M_glu5sa,0.0022975222011138523,0.0022975222011138523,0.0016858743654463802,0.004699449063512664,0.02894567296094943,0.0018439114933250947,0.007180854462234734,0.006395591372696449,0.014080781258721965,0.0034896163230492506,0.005991330641944689,0.0024133882182548077,0.004699367731221046,0.0002892235975378608,0.002274810567930219,0.02320787196701953,0.14532392707881622,0.09456952309396496,0.0485137664577094,0.022349315127366865,0.0,0.10569843476800897,0.0015915858540029944,0.0017285711623770547,0.0036355395911478305,0.0031660403170979054,0.004183379029045348,0.004941818025823433,0.0016793538123334028,0.0028905581533125017,0.008458658945276554,0.003702149768042707,0.06723722038113333,0.05917042692981807,0.0037002514175420165,0.0635402885875855,0.005395655078191538,0.015275157499698096,0.0029845924496515372,0.01260902437653082,0.0005710149562760755,0.0016858743654463802,0.043108971250504675,0.047352966238352154,0.00040317310445716546,0.0335781089253444,0.05549902951542932,0.004374200317558584,0.0016858743654463802,0.002297522201113852,0.0029566209815353284,0.0006666535449654212
M_5oxpro,0.0006597326845143135,0.0006597326845143135,0.0004840982050939099,0.0012678422941685167,0.00963406477278504,0.0007178450077947401,0.007065959865403678,0.0019950620584386156,0.003940710589894448,0.0010020420979987932,0.001803454512138194,0.0007941011058176887,0.0016578251488446353,0.0001792982797457825,0.001567683042468236,0.006078568612553544,0.10870089700914172,0.13314118680225723,0.06830086716955748,0.027271938956960465,0.0827307410326683,0.0,0.0009866709537791562,0.0010715920467222037,0.0012925998620503772,0.0021818728230972606,0.0017392629260012645,0.0034056480224148437,0.0006537817027072083,0.0008203438888667172,0.002252515706951058,0.0011988316027708253,0.09466097579718574,0.08154706706594943,0.0012794271634475266,0.021876187102957856,0.0016831385901560185,0.010656049663122369,0.0010280089059254208,0.014753548251855257,0.0003539888646528084,0.0004840982050939099,0.011255984860633094,0.06666661636037477,0.0002499387575195254,0.011175890746634524,0.07813517960560322,0.0018185979235534216,0.0004840982050939099,0.0006597326845143134,0.0008260085798308621,0.0004132782046646226
M_ahcys,0.005991225867582094,0.005991225867582094,0.004396237916809598,0.004498300070909951,0.00937893206840405,0.06646411503881118,0.0035090959625710787,0.0015464339952517483,0.0017557850612858125,0.00909983788852279,0.004051779064584601,0.025362729899074298,0.003060368998367202,0.033913909649308946,0.03245884777128981,0.00486069853394755,0.0012729348829131583,0.0012015101305667946,0.0005136413372370699,0.009694151083573145,0.0017325621346720508,0.0011190862592276442,0.0,0.15201719659745827,0.005638687575874178,0.04517564078325716,0.0025968790260148897,0.0705138807597067,0.060532606122048326,0.006617697557401829,0.005292021046407029,0.0047054861078813185,0.0007118766727990094,0.00458945260701907,0.0041286762329068045,0.003868976476421563,0.0013046525407163668,0.025735304410372684,0.007912730518625307,0.005616315281400617,0.06695634071043838,0.004396237916809598,0.002423329741677275,0.000501351317629858,0.04727546405311137,0.010879926641772219,0.0005875981258359836,0.002715333480690895,0.004396237916809598,0.005991225867582093,0.005525297954069782,0.07817076352235972
M_amet,0.0076398357970615385,0.0076398357970615385,0.005605953844722229,0.005760880230391814,0.014120227688349907,0.06338292474009441,0.005034366531578943,0.002051754953227015,0.0023768721035864037,0.011603846794613888,0.005223945552285706,0.03227103931311343,0.0039719593523159106,0.06090284780534291,0.04915033183299918,0.0063760340704110685,0.0018799798943800402,0.0017936890041606694,0.0007667957427035816,0.01463133695135071,0.0025368982009003685,0.0016706414699786585,0.15776484509940347,0.0,0.0072311703246615705,0.06840654783180829,0.0033999167910448696,0.07118306963406959,0.07696852372518635,0.00844163324750971,0.00680179182181673,0.0060346952601848395,0.001062733700171685,0.006918173798730126,0.005309616573598299,0.005610448686869854,0.001730967695810914,0.038934150076348165,0.010106453595835375,0.008379005027910018,0.12024068644671008,0.005605953844722229,0.0034449624381755885,0.0007484484416152965,0.08489762400494653,0.016380014478566816,0.0008772029636945436,0.0035550011193518694,0.005605953844722229,0.007639835797061537,0.007052677556816767,0.09358642007522774
M_n8aspmd,0.02840196734913022,0.02840196734913022,0.020840777536764395,0.021383694993183763,0.003227473320009739,0.017362144691009627,0.031662002238876455,0.03204786621634214,0.029250481441059788,0.03954374751722851,0.033616194874598895,0.027551648279447387,0.045222382640405345,0.0007249499482443213,0.0009844368736843974,0.023466557474163482,0.001771392732262845,0.0011371564301600218,0.0004861302917874016,0.004736149647794972,0.003021174233696903,0.001059147221495118,0.0039893715360675526,0.004332730920050792,0.0,0.0013701217777141483,0.060677877456773145,0.0021385993166883545,0.015812681329594555,0.03137882273966411,0.025215028124510385,0.030213312590256954,0.0006737480319462002,0.0024836599594733333,0.03580130442866958,0.008270323650352901,0.02703725466909233,0.002739836565491356,0.03448478632685423,0.013912774152655532,0.0014312714016453724,0.020840777536764395,0.01559778800222402,0.0004744985245460646,0.001010569289072399,0.003743994749996834,0.0005561259194136526,0.05639613112141965,0.020840777536764395,0.028401967349130215,0.02620983339250369,0.0016709927821208631
M_pcreat,0.0023344522081015008,0.0023344522081015008,0.0017129728682268946,0.0020632603781646167,0.030727969160441047,0.022858267118010537,0.008380640882924534,0.0016023949856735736,0.0024127674596364896,0.003545707878116018,0.0022959861525315246,0.00899561793552504,0.0020629556607049486,0.011573598580914515,0.3519115289087385,0.00412216607784071,0.0037136373083110482,0.0037458041541549017,0.0016013180894007331,0.03221858669957764,0.004780126792165828,0.003488841050513632,0.06368905434744447,0.06917067520678527,0.0027093758509446936,0.0,0.0021202798423744966,0.15914565023081395,0.0208183090027541,0.0026153843918397743,0.002733200988758709,0.0022645078003333654,0.002219332538050194,0.015144492302195802,0.002170737371023164,0.009989186617338375,0.0013518641534037102,0.086684049633476,0.0032883097279380285,0.017441903797853542,0.022849793077043094,0.0017129728682268946,0.005390350315111245,0.0015630029741449474,0.01613341712877355,0.03564564179697242,0.0018318842099572647,0.002216994629342493,0.0017129728682268946,0.0023344522081015003,0.002240365921006843,0.026676872411213456
M_coa,0.008101160783705472,0.008101160783705472,0.005944464597258002,0.007163697789219445,0.0034506869037492184,0.0067117027508989515,0.055170596072620225,0.055675374470958154,0.050216260514452625,0.012304535146534193,0.040266060801651515,0.015514117720180343,0.07104813547168587,0.00031315311975381704,0.0007170721001349857,0.0143311428229342,0.0019565288559161417,0.0014054702774896418,0.0006008335574253218,0.0076775093118703185,0.0031664148698841463,0.0013090545676032557,0.0017232688730820676,0.00187158781159145,0.054987656978916714,0.0009980078085986533,0.0,0.0015577735373805345,0.0061127249097934705,0.009076501204831878,0.009492799436235396,0.03747837348888116,0.000832719852408084,0.003833933579015825,0.050896929872767525,0.0083280936362575,0.04697065530358214,0.0033825647817278632,0.03815814809091994,0.02398723885955154,0.000618258871161736,0.005944464597258002,0.024189446671228236,0.0005864572651576288,0.00043653028446471504,0.004002931434311251,0.0006873446223983749,0.09851013976357066,0.005944464597258002,0.008101160783705472,0.0077756829781650974,0.0007218104733387539
M_creat,0.002770615627765465,0.002770615627765465,0.0020330205707700527,0.0024832961604602122,0.039480680017997365,0.0267909846253217,0.01072660105327489,0.0020130010080788366,0.0030558508771378187,0.004208179354610606,0.0028047450464002556,0.010577687331079891,0.0025452247104176882,0.013553465320305913,0.3128102473254344,0.005140201551079268,0.004765404825334315,0.004810255576204787,0.0020563673446658925,0.041401950095213184,0.006129865967674319,0.004480270789951574,0.07458418198845022,0.060752647366059113,0.003272574437622636,0.21768183878584577,0.0026397247630281983,0.0,0.024400055823764234,0.0031081334027811326,0.0033185267589191225,0.0027355502462527302,0.00285000393010133,0.01945975756060373,0.0026388298634738767,0.012799014776474072,0.0016982728428094776,0.07427126872835084,0.00392551009068796,0.022397461411115635,0.026758649943609873,0.0020330205707700527,0.006892041653196939,0.0020071641619930454,0.01889332031465186,0.045799127641159086,0.002352453765141665,0.0027601335753062793,0.0020330205707700527,0.0027706156277654648,0.0026686792808266993,0.031240418491612784
M_5mta,0.019932108512306167,0.019932108512306167,0.014625769905705138,0.014648090398439416,0.003544163450239847,0.16816737148585803,0.004509487759862446,0.004123368965180432,0.004075309629491502,0.030274097475156542,0.01274706951344322,0.08528484706936361,0.009292184995644891,0.008964670730273181,0.008646793805199145,0.01389461622158756,0.0009477427415386453,0.0006488275703009666,0.0002773714781561539,0.003195514768832909,0.0015702984059224043,0.0006043178641113768,0.04933222803957173,0.053578178590454724,0.01823589811948011,0.012034452370385333,0.007507146832030872,0.018784369522099782,0.0,0.021978680366889394,0.016920243846181373,0.015214251901995067,0.00038442057964660503,0.0016237715158119402,0.013161462201988272,0.004206724429680658,0.00347868954430072,0.007305745894320538,0.026115145072304672,0.003101732324342291,0.01769897853439536,0.014625769905705138,0.00351996334499776,0.00027073474145154693,0.012496612230893715,0.004111367620240901,0.0003173089105294665,0.007849578998479238,0.014625769905705138,0.019932108512306163,0.018292670880093752,0.020663355181026997
M_13dampp,0.039299550907038495,0.039299550907038495,0.028837199502718937,0.11588063220339474,0.0027566180423295285,0.022575862102885674,0.0055945680510842205,0.005846406683696502,0.005951013108989314,0.05471633337545899,0.021972572613255498,0.031807830475153814,0.014769443947987985,0.0009173218571174965,0.0010210853441846965,0.0314686770224646,0.0014701067500756788,0.0007877711299447233,0.00033676899928279164,0.0013777182029799401,0.0026852612133118404,0.0007337297139705754,0.0050479867805962265,0.005482459512709773,0.03395692950120174,0.001421128412187859,0.010478077942561597,0.0022182148964117647,0.02056110686872959,0.0,0.05721792083918956,0.018261973071225245,0.0004667422508590644,0.0009230401879989983,0.016107754087909296,0.007705394756631083,0.004932334251238345,0.001774573929544916,0.02434883925336237,0.002698670133896818,0.0018110718319026841,0.028837199502718937,0.005829009826102316,0.00032871098399748567,0.0012787326572848178,0.0031977843547214917,0.0003852588611922267,0.010956026545635942,0.028837199502718937,0.03929955090703849,0.14557480245085672,0.002114405582343634
M_4abutn,0.03067671564986575,0.03067671564986575,0.02250994094654834,0.14941706467200705,0.007567862543784815,0.01781901110111428,0.006160338448609953,0.006989553159722986,0.008467204737579729,0.042710854465002446,0.030281408220920424,0.025479327606924815,0.018725693299934787,0.0007521249759805512,0.0010931589546439848,0.0736020093487352,0.004246630738525372,0.002167384281125642,0.0009265488088085969,0.002208542032055836,0.007880247756738531,0.0020187010671776765,0.004138915067143253,0.0044951453967725695,0.027914755668201837,0.001521439180648461,0.011226394702199055,0.002374788237041163,0.016228775252383938,0.06659706853590065,0.0,0.02033561792448892,0.0012841422912998064,0.0018766620999682163,0.017843569304945097,0.022842211010338467,0.005896752351611423,0.0033837329249974484,0.021355261622623314,0.0032788502407461377,0.0014849231709733808,0.02250994094654834,0.013531367220854459,0.0009043790004320796,0.001048450818525612,0.0087790154975124,0.0010599582262956582,0.01173847714792315,0.02250994094654834,0.030676715649865745,0.10597273965005244,0.0017336307112950213
M_CE4788,0.014600577300861813,0.014600577300861813,0.010713602354193288,0.013202221684230356,0.003052340951289867,0.01417932365903522,0.020705439502143902,0.021056990015700255,0.01949979959814337,0.022176243843526268,0.07599863473450179,0.0378601995570533,0.05932922111875795,0.0005915380300073366,0.0007987108197479531,0.027918471751121922,0.0016837182439582985,0.0010062110229225756,0.00043015150960501686,0.0032797006679678603,0.002956820287294213,0.0009371846728383844,0.0032552112689303875,0.003535382590284643,0.029118025295430113,0.0011116316033249706,0.03959828256997584,0.0017351264926500258,0.012913907290403476,0.016392957004701603,0.017738171191456997,0.0,0.0005961647877481259,0.0018158956662378493,0.11114127687375291,0.00826390836713898,0.017764777175463656,0.0022012579945800076,0.08450516799425645,0.00917937807937256,0.0011678758660751147,0.010713602354193288,0.011611031290524172,0.000419859146284448,0.0008245951552858085,0.0035408343905531064,0.0004920870388792762,0.04140452471847918,0.010713602354193288,0.01460057730086181,0.014095998101344846,0.0013634815193363395
M_gln_L,0.00048066985016024014,0.00048066985016024014,0.00035270559102457583,0.0009237280258646992,0.007019213502010958,0.0005230095028253428,0.005148136557338134,0.0014535678194776505,0.002871133796514794,0.000730070585564122,0.0013139658578415448,0.0005785683579894026,0.0012078628152008533,0.00013063366409494053,0.0011421868754099252,0.004428740297266962,0.07919759963305073,0.09700437343713528,0.18733628454880263,0.01986986460262736,0.0602761917032488,0.10841981771251735,0.0007188714751931118,0.0007807434579807836,0.000941765968409945,0.0015896748926072456,0.0012671969788439024,0.0024812964685132946,0.00047633404817446954,0.0005976884030700366,0.001641144102139736,0.0008734480251539243,0.0,0.059413787240548646,0.0009321685638864705,0.0159386127921393,0.0012263057528673303,0.007763814067721987,0.0007489895579813043,0.01074918090766469,0.00025791013588983793,0.00035270559102457583,0.008200916531654733,0.14231526401555408,0.00018210101936657537,0.008142561360909517,0.16679755677887487,0.001324999086761279,0.00035270559102457583,0.0004806698501602401,0.0006018155997120974,0.0003011074025964662
M_gthrd,0.0010457803964554911,0.0010457803964554911,0.0007673720846972478,0.0014583741136520675,0.024205900320755522,0.002410609757887019,0.045010433667131665,0.004233879712647231,0.005553552095654598,0.0015883948365456502,0.0034198665240428357,0.0019418489526785764,0.004711665116814337,0.0009345210824598885,0.008663723786108279,0.00567908305514766,0.06094115479363499,0.07373969318867779,0.03782815148749181,0.12275618078808055,0.04761831376953798,0.08241735724731354,0.005142633030172092,0.005585251885551182,0.003729037518785593,0.012058015183317191,0.006392092091290378,0.01882114835094938,0.002195477918180269,0.0012349785360810642,0.002378832068568472,0.00281761413544238,0.05242758823890628,0.0,0.003493603895991022,0.018115200689281227,0.0035719221834168563,0.059253858221959964,0.002784824318328512,0.09860679641016949,0.0018450283264675891,0.0007673720846972478,0.010256622743701479,0.036923028458858635,0.0013027081807327394,0.028079787712984135,0.04327484467096263,0.006683661984244221,0.0007673720846972478,0.0010457803964554911,0.0011540601655814734,0.0021540492694865857
M_C03413,0.014038292575738139,0.014038292575738139,0.01030100946053853,0.012666549122928136,0.003248113934190862,0.013424760303398267,0.027678694010478122,0.02807190018673461,0.025757483550489714,0.02132221143322776,0.07158190388145247,0.035411865902130836,0.06384900458981806,0.0005659653443566137,0.0008166060814132492,0.02664783066519151,0.0018011808435106406,0.0011183832658627608,0.00047810452297723923,0.004195535478737131,0.0031152125251587264,0.0010416616994913686,0.0031144859934435875,0.003382545081427683,0.034904390365242045,0.0011365376552173688,0.053019299109517866,0.0017740023610880282,0.012226683924630442,0.015758414744983337,0.016996174371436638,0.115963369292948,0.0006626248808804594,0.0022488873152323773,0.0,0.008613908885810132,0.023682921999245096,0.002501132470030549,0.07830107050956059,0.01218698715962842,0.0011173873751292715,0.01030100946053853,0.014322118381993916,0.0004666647393357299,0.0007889469300784753,0.003767938858371169,0.0005469445268401966,0.049277981777771686,0.01030100946053853,0.014038292575738135,0.013545472893275762,0.0013045371421949393
M_orn,0.006673119118820833,0.006673119118820833,0.004896597083067457,0.013429777223022882,0.10347184832054934,0.005196498922140379,0.011476576284024848,0.02718446520565537,0.06325880865118433,0.010135538755145158,0.01792174363927063,0.007137779694480987,0.015065984719757194,0.0007335253114981159,0.005576803786792178,0.049372785912587196,0.05394678043298999,0.026940378615899485,0.011516917160328525,0.0183527291926347,0.0671883445155711,0.02509226157270478,0.004036560262555522,0.004383980724566007,0.011647260131975637,0.007761694965852258,0.014504385835786823,0.012115096481873597,0.0047327436163946005,0.008369524425952405,0.024093159778234695,0.011390219997393864,0.015961768257333416,0.019513881140286068,0.011729321267263264,0.0,0.022934235405919826,0.03728978156226251,0.009374568605766024,0.012435215032204164,0.0014482010779702248,0.004896597083067457,0.0998860243547124,0.011241349193441863,0.001022522660975709,0.08002091817953774,0.013175182473487366,0.015165991111198776,0.004896597083067457,0.0066731191188208324,0.00852558071164638,0.0016907584473786687
M_asn_L,0.004834205295225537,0.004834205295225537,0.0035472401090873586,0.004602148199726024,0.005274572671818349,0.0039792395532050676,0.03141189401019368,0.2504456128511233,0.13015381672861273,0.0073424847018501065,0.023370122346090854,0.009009979557953761,0.040517024151427924,0.0002012917601212317,0.0005849640362534245,0.010900849391514485,0.003007427101761786,0.0017402150510529893,0.0007439357423722004,0.004924194464555706,0.005346516465893763,0.0016208358666824074,0.0011077014585356988,0.0012030398611651777,0.03135695041255329,0.0008141426783418485,0.060097061569004226,0.0012707811084038286,0.0036241172641944624,0.005455047525518578,0.006372218725315703,0.021522057672592177,0.0010310511826037109,0.0028271255864704345,0.029065621617807576,0.015068777343545947,0.0,0.003108947711778324,0.021815261862256314,0.013903054877025126,0.00039741139742062096,0.0035472401090873586,0.059822464861299676,0.0007261354055873304,0.0002805979114346634,0.006118709783414789,0.0008510515301153494,0.0628383381976545,0.0035472401090873586,0.004834205295225536,0.0047321851126420796,0.0004639730335531582
M_gudac,0.0022974692038655186,0.0022974692038655186,0.0016858355030212044,0.0031761899139929268,0.13045815701347863,0.011390145420130122,0.03292750760912734,0.005192216972835565,0.008690703992152366,0.0034895358397070797,0.004858336179729813,0.005604245562402351,0.0051480932630397795,0.0053952422954335515,0.05095368617749894,0.012277547508948094,0.015239111603741345,0.01533953327194468,0.0065575965350377794,0.08779591968771888,0.0196515332400002,0.014287237298436862,0.02968980489542204,0.03224516178721126,0.004489570280424752,0.07091642432792025,0.006031296663111769,0.07379481809823081,0.010373645878524084,0.002709831574477239,0.005166160304627184,0.0037754186482508337,0.00908844227782827,0.06191581617207057,0.0041461984873892455,0.04116157496746282,0.0043804255665467065,0.0,0.003953843136256712,0.07079855298166146,0.010651844520198354,0.0016858355030212044,0.02170026199085043,0.006400691388024337,0.007520884353158385,0.10089103129673178,0.007501793255152746,0.006306409165034206,0.0016858355030212044,0.0022974692038655186,0.0025275453311104277,0.012435906648508094
M_N1sprm,0.02103421259007111,0.02103421259007111,0.01543447114334753,0.016650851445215734,0.00295636310865254,0.028304898390972225,0.022992488687992405,0.02328727862164763,0.02139762067823608,0.029285703397400806,0.05232396466791658,0.06018764392048866,0.044800626336496105,0.0011556992123265212,0.0013373686376900176,0.023222339764329993,0.001561231101803531,0.0009722571738348222,0.0004156364384632418,0.003683468018828141,0.002696943877782639,0.0009055600945383423,0.006359767730023062,0.006907143564628154,0.03589712219053305,0.0018613258913022673,0.04395348297382627,0.0029053113367179095,0.025778862319591485,0.023335425595043636,0.02043411611609799,0.09623727389311924,0.0005760477037043495,0.0019701845455491066,0.08546627454833992,0.0074509307970323626,0.019646365179452386,0.0026195843286956942,0.0,0.010211741564464544,0.002281701109926841,0.01543447114334753,0.01202797483114894,0.000405691393989198,0.001611027127338222,0.003429496324040203,0.00047548199241306686,0.040851896819059534,0.01543447114334753,0.021034212590071107,0.01964009447385224,0.002663859719619442
M_ala_L,0.0035304113457229973,0.0035304113457229973,0.0025905429999948573,0.00335166309908305,0.021580415151885142,0.004433150084835991,0.16529283176960474,0.022408900221247263,0.02099783830677516,0.005362203274729208,0.016406700683276355,0.0069170300786297765,0.028299317528606146,0.0009842932263221537,0.008423785263193746,0.007894298249267389,0.012680851619103173,0.017022125409842367,0.007276898742628328,0.11951598942384208,0.011495154116946705,0.0158544032281203,0.0054165271115372724,0.005882719605998484,0.021982587774024936,0.011724073052493691,0.04190397064928064,0.018299903824490597,0.004037519093544889,0.003982710921802911,0.0046335666656426465,0.01511855382273478,0.010085352806158418,0.08259173989867723,0.02035172465026051,0.011274482176996194,0.018905319243555627,0.05712463551014807,0.015396235913018972,0.0,0.0019432936075775573,0.0025905429999948573,0.013550554746884904,0.007102782680775684,0.0013720897612813706,0.025034122590290576,0.008324664382303597,0.043815384828404705,0.0025905429999948573,0.0035304113457229965,0.0034532931484421705,0.0022687728739810447
M_adp,0.002774545136450012,0.002774545136450012,0.0020359039427990887,0.00208316908195264,0.004343396526932991,0.030779625182248627,0.0016250673176367361,0.0007161557657561105,0.0008131065203339808,0.004214147704281781,0.0018763845815213457,0.011745515833471542,0.0014172611887698923,0.1327379456554678,0.015031738210259797,0.002250996335434877,0.0005894979068811318,0.0005564210575578246,0.00023786805966462463,0.004489375077909312,0.0008023519640559144,0.0005182503779149552,0.08642717990722812,0.09386583640831216,0.002611284155435773,0.02092090256239939,0.0012026183388942227,0.032655077448103975,0.028032734883057506,0.0030646650457901185,0.002450742386165861,0.0021791172228727076,0.00032967104580078864,0.0021253818868171076,0.0019119957659185876,0.001791728409369314,0.0006041864122100917,0.011918055534531184,0.003664396639113329,0.0026009234287049103,0.0,0.0020359039427990887,0.0011222474319118303,0.00023217653727670423,0.1850346357914673,0.005038509407634012,0.0002721174752898672,0.00125747473994878,0.0020359039427990887,0.0027745451364500117,0.0025587732526549316,0.20397189306130714
M_lys_L,0.03811884695821671,0.03811884695821671,0.027970823263581135,0.027841467393152103,0.0022920820776859696,0.021883744433007054,0.005300098067089165,0.005499783443176279,0.005502859426098419,0.057897220794083826,0.02038705969510272,0.030806355714097917,0.013818491586947888,0.0008872196327613521,0.0009695386728192504,0.025338002478889565,0.001207521006232102,0.000654688925401036,0.00027987713890539184,0.0012564665512230157,0.002196927127063719,0.000609777103906262,0.004882335059502392,0.005302550448077046,0.03283747436064488,0.001349386707588679,0.009948505446801413,0.002106234313037311,0.019930756401378657,0.042012375222242826,0.03198698277659694,0.01728476715900505,0.0003878932999371842,0.0008138253755621228,0.015252391213456432,0.0062879214786091256,0.004639904729570632,0.0015804064673846788,0.02345176477550674,0.0025349700570890562,0.0017516409205238107,0.0,0.005020895366205181,0.00027318044068988935,0.0012367706877493712,0.002658904459615661,0.0003201753527656608,0.010402298109041327,0.027970823263581135,0.32157331770798814,0.034935073187125465,0.002045020550994289
M_acorn,0.005351659461839816,0.005351659461839816,0.003926937287409205,0.008495598481580137,0.03924385599661371,0.004136788597717836,0.019086549500058163,0.07795297544111951,0.126331075145668,0.008128425566524057,0.019037455982902747,0.007400481954909989,0.025327901109947103,0.00037268805822641586,0.0022793081828705423,0.036471313304869746,0.022443823980308784,0.011292314885716782,0.004827424897835949,0.009012516595658417,0.041833207608562725,0.010517659172238078,0.002050888308473937,0.0022274053758954446,0.019589023429539512,0.003172300378170734,0.0338058332626587,0.00495158888820523,0.0037676060339364693,0.006442327623042606,0.014405237545645778,0.015074127542923765,0.00669052640184324,0.008732461892474027,0.018607955350408368,0.09120007507550994,0.06576520363803084,0.01477043214216846,0.014230621147502929,0.011123000607295654,0.0007357996267961528,0.003926937287409205,0.0,0.0047119179711904305,0.0005195216862650625,0.04552440243214813,0.0055225025723265,0.035347857763256364,0.003926937287409205,0.0053516594618398155,0.006196591249634731,0.0008590374119798669
M_2obut,0.0003569562151691116,0.0003569562151691116,0.0002619271093347981,0.0006859812071491358,0.005212626022051106,0.0003883985293019087,0.0038231219950534234,0.0010794521525740821,0.0021321685691447117,0.0005421668459745025,0.0009757805986582824,0.0004296579009067003,0.0008969860867334285,9.701127735133324e-05,0.000848213489238856,0.003288882185611732,0.05881391978064304,0.08644515673923021,0.18315253227553915,0.014755808495472506,0.0447624564083952,0.08051499657309373,0.0005338499346192486,0.0005797978124272295,0.0006993765711499296,0.001180528546218192,0.0009410489629095569,0.0018426664353412524,0.00035373646811937513,0.0004438568365809805,0.0012187505268003282,0.0006486421503007207,0.11111089427059076,0.04412201554598345,0.0006922493362576491,0.011836372575395254,0.0009106822519300074,0.0057655831753808005,0.0005562164704722595,0.007982583739579587,0.00019153007792329307,0.0002619271093347981,0.006090185143556026,0.0,0.00013523252936647055,0.006046849214123571,0.23236010782608196,0.00098397414278398,0.0002619271093347981,0.00035695621516911155,0.0004469217878789108,0.00022360892616825787
M_nad,0.002656792874078978,0.002656792874078978,0.001949499761752757,0.001994758959478355,0.0041590618773335334,0.029473331575630615,0.0015560991327775,0.0006857619666996944,0.0007785981083532584,0.0040352984111993945,0.0017967504338903403,0.011247033732982609,0.0013571123323873942,0.3069503516650882,0.014393788190771284,0.0021554635896315556,0.0005644794726212082,0.0005328064247950884,0.00022777287946566322,0.004298845088522314,0.0007682999685004781,0.0004962556965896497,0.0827591926527769,0.0898821510408037,0.002500460721076752,0.020033015167155,0.0011515789695701816,0.03126918927653766,0.026843019865635483,0.002934600033985117,0.002346732376348054,0.0020866350395715018,0.00031567970866912064,0.0020351802224722274,0.001830850272640034,0.001715687079532678,0.0005785446113250204,0.011412250804929375,0.003508878894618433,0.002490539692615624,0.2509428599370528,0.001949499761752757,0.0010746190197824911,0.00022232290551840064,0.0,0.004824674046590286,0.0002605687225491448,0.0012041072509222951,0.001949499761752757,0.0026567928740789774,0.0024501783919381685,0.1953152840056569
M_arg_L,0.0034897375575248996,0.0034897375575248996,0.0025606974151753765,0.0066085164377578075,0.255459931758591,0.006434057052872354,0.016330493342842742,0.009078959613591495,0.019332479494457495,0.005300425460852011,0.00856656383710753,0.004843074238490196,0.007017214117249937,0.0023870436057153908,0.022027278403057054,0.03145088763829529,0.02388465867681042,0.014936143793567171,0.006385148941193956,0.05736612043497476,0.04118878816776219,0.01391152049817587,0.013135806817627327,0.014266386079128807,0.0056215358213512505,0.03065717017944269,0.006569400715731823,0.04785224957128779,0.005859857569789025,0.004327699465584516,0.011703365485387626,0.005520438667638105,0.008849440141399467,0.0305932487021754,0.005587580627576186,0.08524083804055349,0.007659484768048247,0.10038666146463025,0.004754459859867343,0.031581115711122106,0.004712748200787001,0.0025606974151753765,0.0580126370381778,0.006232369986434875,0.0033275020493998683,0.0,0.0073045158241685625,0.006869058393434243,0.0025606974151753765,0.003489737557524899,0.004341702395846287,0.005502079479889309
M_akg,0.00048549586526077515,0.00048549586526077515,0.0003562468422604885,0.0009330025042529692,0.007089688699436203,0.0005282605568943833,0.005199825360027275,0.0014681620578607473,0.002899960856597281,0.0007374007012818574,0.0013271584448053995,0.0005843773638059593,0.0012199900918474123,0.00013194500354570858,0.0011536545898558196,0.004473206166528447,0.07999276767973626,0.09797832677979214,0.18921719763179742,0.020069364007886788,0.06088138302136418,0.10950838572806906,0.0007260889370291436,0.0007885825220098839,0.0009512215395540772,0.0016056359420825606,0.001279919982678873,0.002506209277175014,0.0004811166643671128,0.0006036893325607399,0.001657621657206394,0.0008822176828954781,0.20410458042974547,0.06001031985170833,0.0009415277881798099,0.016098641371358413,0.0012386182368416293,0.007841765287804217,0.0007565095928455032,0.010857106077256722,0.0002604998504320051,0.0003562468422604885,0.008283256213450916,0.2330055627478737,0.00018392959403373688,0.008224315084949663,0.0,0.001338302477237841,0.0003562468422604885,0.0004854958652607751,0.0006078579711255792,0.0003041303707496283
M_accoa,0.01310177984522874,0.01310177984522874,0.009613815687329389,0.011634511330934029,0.00646849066599588,0.010476320603581226,0.057356340539971705,0.074506101680718,0.0648082257969684,0.019899779282401414,0.0539429485616342,0.023231068406935982,0.07093838625580043,0.0005087790251044612,0.0013235675516958974,0.02352799243340385,0.003680658236457318,0.0027277666241555445,0.0011661105959853049,0.015814179642591474,0.0058611493140331055,0.0025406411883247887,0.0027997913758130988,0.0030407653892794723,0.04898653568446182,0.001842117781259112,0.08498941898506378,0.002875329715540294,0.009541374221623334,0.01468496627929132,0.01545805807497311,0.0571178118869955,0.0016161606613683552,0.007823766288349347,0.058174137026537585,0.015214890354851513,0.09428586143112086,0.006690323642329109,0.04381804637975964,0.04980884213233088,0.0010044844007280843,0.009613815687329389,0.04642768024544381,0.0011382087874202444,0.0007092303361412233,0.007503701115154062,0.001334013333527828,0.0,0.009613815687329389,0.013101779845228739,0.012589156693307395,0.0011727238493068534
