,M_CE1939,M_CE1940,M_CE1941,M_CE1944,M_urea,M_ametam,M_pyr,M_CE1556,M_ac,M_spmd,M_N1aspmd,M_sprm,M_CE1059,M_nadh,M_crtn,M_ptrc,M_1pyr5c,M_glu_L,M_HC00591,M_gly,M_glu5sa,M_5oxpro,M_ahcys,M_amet,M_n8aspmd,M_pcreat,M_coa,M_creat,M_5mta,M_13dampp,M_4abutn,M_CE4788,M_gln_L,M_gthrd,M_C03413,M_orn,M_asn_L,M_gudac,M_N1sprm,M_ala_L,M_adp,M_lys_L,M_acorn,M_2obut,M_nad,M_arg_L,M_akg,M_accoa,M_CE2072,M_CE5588,M_CE5586,M_atp
M_N1aspmd,1.7803828588856676,1.7803828588856676,1.306408207443902,1.9028273303461751,0.532382979093137,1.288659646875957,2.813871698469229,2.8776063861524976,2.702485898862298,2.4788074962044404,0.0,2.6158612772748855,8.610407160082275,0.05552025380067472,0.09058172549492849,4.129922643522053,0.2991807897440558,0.17126416381374251,0.07321478816364499,0.45952425328402,0.5339895568719725,0.159515383073887,0.3055258701889349,0.3318220176993618,3.8032608122534297,0.1260700179930962,5.37519284293152,0.1967805502613299,1.17365478589453,2.0336918763898284,2.796211654965003,8.650304277934108,0.10147140503532165,0.2677183471494725,7.967096234507277,1.5090547038769357,2.427699128806669,0.3242828758798691,5.454650192581751,1.2536161833657393,0.10961382987528287,1.306408207443902,1.7695693194115614,0.07146295417918005,0.07739437053365306,0.6175850137393375,0.08375664125720382,4.995891295831976,1.306408207443902,1.7803828588856676,1.8013690458234695,0.12797291281494225
M_sprm,2.8643314849855135,2.8643314849855135,2.1017873293167635,2.124096715290584,0.3017799995006558,7.560313880946875,0.9793995671451685,0.9803918779001638,0.9294664391508399,3.987977296223691,2.516074713454436,0.0,2.007004935985767,0.4041383238010457,0.40011491503650737,2.1337878051324353,0.12432622941852525,0.07578678543319191,0.032398583805888295,0.26652678848667,0.2166350052343447,0.07058778864060297,2.223957101444788,2.4153697047482057,2.964487113130894,0.5568727177185382,1.8229112916093766,0.8692130769967304,9.18080381592946,3.16069849676634,2.4728020820438847,4.274423342920846,0.044902524439765404,0.14494376711726578,3.637259774120811,0.6021798414939714,0.827109819068945,0.40701828803760615,6.771570396598971,0.48369597221143884,0.7978915452599531,2.1017873293167635,0.6452806975451638,0.03162337522597675,0.5633625184023678,0.3500765726889501,0.03706349645613686,1.9060618464810144,2.1017873293167635,2.864331484985513,2.6341172805076662,0.9315293037389939
M_CE1059,1.155728486033648,1.155728486033648,0.8480497170484966,1.1491493492890497,0.3812579878688942,0.8510751349247755,3.7197245819031366,3.769584293405596,3.444586927688377,1.7553906360580807,8.744828459977732,1.7542427457197127,0.0,0.03776200918021476,0.07101586221335864,2.9569916399085012,0.2150360635005742,0.1362758187907092,0.05825741392856887,0.5460030467939317,0.36876867337336566,0.126927261933901,0.20780295119133002,0.2256882575203153,4.153044181380658,0.09883862561587699,7.133263036853998,0.15427549783454408,0.7751219808550558,1.3099551012154087,1.6291227740148149,5.912395063531944,0.0807413609782606,0.2885999106023815,6.0048767553063644,1.0135065309625937,3.180218299212373,0.2914447744860573,3.7466428374558673,1.629878597831405,0.07455370104504959,0.8480497170484966,1.8542739220453999,0.056863471896481235,0.05263968574704135,0.4422741178528021,0.0666456299606455,6.629902928570869,0.8480497170484966,1.1557284860336479,1.1451111269741572,0.08704057588188548
M_nadh,0.19369416444021245,0.19369416444021245,0.14212878259418701,0.14542841441773147,0.3032174869556415,2.148760795652418,0.11344780061240778,0.0499956509932654,0.05676389628135009,0.29419446826532086,0.1309925514429363,0.8199678859801465,0.09894062238449385,0.0,1.0493827993817042,0.15714462473032945,0.04115352518780893,0.03884438576614292,0.01660583585603034,0.3134083935067431,0.056013106389702035,0.03617965561985278,6.033580166765226,6.552881318650626,0.18229672903361244,1.4605121377418302,0.08395615877074417,2.2796882531741796,1.956997267300891,0.21394776815985106,0.17108912623149536,0.15212666419404822,0.023014716983056016,0.14837534616390555,0.13347860917593302,0.12508261184433928,0.04217894522886139,0.8320130897065443,0.2558157148936187,0.1815734456177798,18.29505366230132,0.14212878259418701,0.07834537256115463,0.016208503721247772,29.322319248832784,0.35174408845247584,0.018996836537466904,0.08778574979473756,0.14212878259418701,0.1936941644402124,0.1786308841637097,21.35926637576868
M_crtn,0.1808957622620181,0.1808957622620181,0.13273757870544814,0.15988121676907593,2.381097965436227,1.771277918645366,0.6494124889588034,0.12416894285960008,0.18696437992959988,0.27475547696177327,0.17791504334572092,0.6970668142438092,0.15985760433686952,0.8968334919947658,0.0,0.31942499058212176,0.2877682608071321,0.29026085605306234,0.124085493818003,2.4966053161903043,0.37041010134711105,0.27034888939999446,4.93523918714368,5.360007786474055,0.20994844453124506,31.568395422625713,0.1642996320046279,18.498198583369092,1.6132023876642227,0.20266508426172264,0.21179464499011807,0.17547579867834306,0.17197518565949785,1.1735406145902605,0.16820956574574122,0.7740580515420753,0.10475540981890186,6.717112122782427,0.25480979765372475,1.3515661070605522,1.7706212714186604,0.13273757870544814,0.41769607657716906,0.12111647091436198,1.2501720020434637,2.7621664364831684,0.14195197064320356,0.17179402213367134,0.13273757870544814,0.18089576226201806,0.17360505389033112,2.067180103456441
M_ptrc,2.442031776371007,2.442031776371007,1.7919125246423098,6.3486981182473965,2.1580126589223187,1.46980356471343,0.9532060978570934,1.20081371304945,1.7255275947588282,3.4000140491341204,4.730670701993278,2.1920654000842954,3.289367388452264,0.07000268951128902,0.171603891650733,0.0,1.228163992772354,0.6180177394878276,0.264200404256795,0.49454162241969635,2.2890889533802894,0.5756215627884088,0.3852221022609357,0.41837760985313516,2.5801759652848255,0.23883523839421184,1.6682959858778115,0.37279379228776344,1.3386327468823696,3.232925594089358,7.944430753306429,3.1344684419696724,0.3661661947811645,0.47846208445306504,2.7372379951845467,4.990285648575949,1.0130692011139213,0.8413579298495254,2.2890717083118046,0.5752458523001549,0.13820657812801448,1.7919125246423098,3.638844689919249,0.25787881835187404,0.0975826975502192,2.5033787830125025,0.30224135179913114,1.7443938965707655,1.7919125246423098,2.4420317763710067,3.5238564664185237,0.16135457488985266
M_1pyr5c,0.1509165085053154,0.1509165085053154,0.11073941839553736,0.3056031676975943,1.9513805146342718,0.12824810573021656,0.6610360611264771,0.4261051673171622,0.9210375339003266,0.22922116331762274,0.3966928148295327,0.1623528739741701,0.32035560379066774,0.02264012791161885,0.18402814270895068,1.502289428587559,0.0,10.222432972087644,5.244064994965868,2.257176590203294,14.190012228684015,11.42540566396889,0.12458771136982924,0.135310779037274,0.24821547708499175,0.256127047604749,0.29515021372534006,0.39978431708892526,0.11680275507937703,0.1895047995011223,0.5489464738180091,0.248318932119266,7.267964942387903,6.32950737470798,0.2512645871042871,5.472242583042496,0.3594845858457284,1.2406218109095362,0.20251786183507486,1.249510644716907,0.04469846418525787,0.11073941839553736,2.789199006117633,5.118589027001235,0.031559975812635366,2.263677457160077,5.999132600917936,0.30861323970225596,0.11073941839553736,0.15091650850531538,0.19334077691888615,0.05218495757525064
M_glu_L,0.12691442573398745,0.12691442573398745,0.09312718648679656,0.2461709840751986,1.8164964923540587,0.13284679833422464,1.2199135135333745,0.37937818314760957,0.7609416383330279,0.192765340971055,0.34462184588071226,0.14994720797156671,0.31032957278531104,0.031811119249881156,0.2761070213348718,1.1856598997838286,11.989704793348032,0.0,14.462292608872819,4.665485993866182,10.839631271038032,10.589158602530672,0.17505532771495866,0.19012207539680612,0.24173450136732935,0.3842807865102415,0.3196004883107689,0.5998172727689222,0.12099104764932932,0.15808120276614163,0.438235164146956,0.22684070137383114,10.669726864105405,6.944618232845256,0.24008494535423383,4.276654417746114,0.32006326029235055,1.8752895876223836,0.19299797849334988,2.5280775607440247,0.0628047947944168,0.09312718648679656,2.1966150977867414,13.039586812705467,0.04434420677802603,2.10720673173958,10.188512332771289,0.33417879425729247,0.09312718648679656,0.12691442573398742,0.15954154206875829,0.07332388111329538
M_HC00591,0.04446126926211279,0.04446126926211279,0.03262476232480298,0.08544351637584885,0.6492671816009274,0.048377619283721855,0.47619523369130373,0.13445293506013514,0.2655757545047386,0.06753048220990915,0.12153995493359059,0.05351674588505461,0.11172557544047884,0.012083404171035575,0.10565062697622488,0.4096521171080103,7.325664252521011,10.767318303527828,0.0,1.8379339346524952,5.57546118383023,10.028677468924887,0.06649455948942534,0.07221766545212459,0.0871119982445694,0.1470426656116741,0.11721389940160694,0.22951634436150775,0.044060225934668955,0.05528531850628736,0.15180347283226442,0.08079268896858295,16.830459368728306,5.495690018814452,0.08622425363413003,1.474298801292259,0.11343152275910305,0.7181416666282123,0.06928045713989908,0.994283809029488,0.02385634024171701,0.03262476232480298,0.758573001412744,20.568683689010243,0.016844106678349752,0.7531752246733064,16.0713901091183,0.12256051441402811,0.03262476232480298,0.04446126926211278,0.055667078410889324,0.027851981737099296
M_gly,0.19514279921496436,0.19514279921496436,0.14319175726439146,0.2223051258630852,4.125252032028131,0.46213500286681414,12.606686614383095,0.9577686855673723,1.032840712753452,0.2963947386992845,0.7345504146270637,0.40187398595300367,1.157908070353043,0.17678668021847793,1.636684222589134,0.7021652250782761,3.0494410606833635,4.25372088070873,1.8184507223030282,0.0,2.5814233461658156,3.961914518772839,0.9728500293920223,1.0565817386595704,0.9121712678506437,2.277907635770921,1.6608350346281033,3.5555468955714287,0.42089231626640833,0.22453716795776116,0.3361873983372926,0.6505726709405661,2.5202655109442045,10.515577597761336,0.84570501026248,1.8461296244632754,0.8080237116381559,7.461472546459373,0.6619000971175196,13.872976630236666,0.34903046916813996,0.14319175726439146,1.2360134644363463,1.7749402268447039,0.24643785628350087,4.785453160431279,2.080280672077388,1.7365926198249386,0.14319175726439146,0.19514279921496433,0.2013134468888122,0.4074891185555981
M_glu5sa,0.22975222011138524,0.22975222011138524,0.168587436544638,0.46994490635126646,2.894567296094943,0.18439114933250947,0.7180854462234735,0.639559137269645,1.4080781258721964,0.34896163230492505,0.5991330641944689,0.24133882182548078,0.4699367731221046,0.02892235975378608,0.22748105679302189,2.3207871967019527,14.532392707881622,9.456952309396497,4.85137664577094,2.2349315127366864,0.0,10.569843476800896,0.15915858540029942,0.17285711623770547,0.36355395911478305,0.31660403170979057,0.41833790290453476,0.49418180258234334,0.1679353812333403,0.2890558153312502,0.8458658945276554,0.37021497680427073,6.723722038113333,5.9170426929818065,0.37002514175420165,6.354028858758549,0.5395655078191538,1.5275157499698095,0.29845924496515375,1.260902437653082,0.057101495627607544,0.168587436544638,4.3108971250504675,4.735296623835215,0.04031731044571655,3.35781089253444,5.549902951542932,0.4374200317558584,0.168587436544638,0.22975222011138519,0.29566209815353284,0.06666535449654212
M_5oxpro,0.06597326845143135,0.06597326845143135,0.048409820509390994,0.12678422941685166,0.963406477278504,0.071784500779474,0.7065959865403678,0.19950620584386156,0.3940710589894448,0.10020420979987932,0.1803454512138194,0.07941011058176886,0.16578251488446352,0.01792982797457825,0.15676830424682361,0.6078568612553544,10.870089700914171,13.314118680225723,6.830086716955748,2.7271938956960464,8.27307410326683,0.0,0.09866709537791561,0.10715920467222037,0.12925998620503773,0.21818728230972606,0.17392629260012646,0.3405648022414844,0.06537817027072082,0.08203438888667172,0.22525157069510582,0.11988316027708253,9.466097579718575,8.154706706594943,0.12794271634475265,2.1876187102957854,0.16831385901560186,1.065604966312237,0.10280089059254208,1.4753548251855257,0.03539888646528084,0.048409820509390994,1.1255984860633095,6.666661636037477,0.02499387575195254,1.1175890746634525,7.813517960560322,0.18185979235534216,0.048409820509390994,0.06597326845143134,0.08260085798308621,0.04132782046646226
M_ahcys,0.5991225867582094,0.5991225867582094,0.4396237916809598,0.4498300070909951,0.9378932068404049,6.646411503881118,0.3509095962571079,0.15464339952517484,0.17557850612858125,0.9099837888522789,0.4051779064584601,2.5362729899074297,0.30603689983672017,3.3913909649308946,3.245884777128981,0.48606985339475506,0.12729348829131581,0.12015101305667947,0.05136413372370699,0.9694151083573145,0.17325621346720507,0.11190862592276442,0.0,15.201719659745827,0.5638687575874178,4.517564078325716,0.259687902601489,7.05138807597067,6.0532606122048325,0.6617697557401829,0.5292021046407029,0.47054861078813187,0.07118766727990095,0.45894526070190705,0.41286762329068044,0.3868976476421563,0.13046525407163667,2.5735304410372684,0.7912730518625307,0.5616315281400618,6.695634071043838,0.4396237916809598,0.24233297416772748,0.0501351317629858,4.727546405311137,1.087992664177222,0.05875981258359836,0.2715333480690895,0.4396237916809598,0.5991225867582093,0.5525297954069782,7.817076352235971
M_amet,0.7639835797061538,0.7639835797061538,0.5605953844722229,0.5760880230391814,1.4120227688349907,6.338292474009441,0.5034366531578943,0.2051754953227015,0.23768721035864038,1.1603846794613888,0.5223945552285706,3.227103931311343,0.3971959352315911,6.090284780534291,4.915033183299919,0.6376034070411069,0.18799798943800403,0.17936890041606696,0.07667957427035815,1.463133695135071,0.2536898200900368,0.16706414699786584,15.776484509940348,0.0,0.7231170324661571,6.840654783180828,0.33999167910448697,7.118306963406959,7.696852372518635,0.8441633247509709,0.680179182181673,0.6034695260184839,0.1062733700171685,0.6918173798730126,0.5309616573598299,0.5610448686869854,0.1730967695810914,3.8934150076348164,1.0106453595835376,0.8379005027910018,12.024068644671008,0.5605953844722229,0.34449624381755883,0.07484484416152964,8.489762400494653,1.6380014478566816,0.08772029636945436,0.35550011193518694,0.5605953844722229,0.7639835797061537,0.7052677556816768,9.358642007522775
M_n8aspmd,2.840196734913022,2.840196734913022,2.0840777536764397,2.1383694993183764,0.3227473320009739,1.7362144691009627,3.1662002238876457,3.204786621634214,2.9250481441059786,3.9543747517228507,3.3616194874598895,2.7551648279447387,4.522238264040535,0.07249499482443213,0.09844368736843974,2.346655747416348,0.1771392732262845,0.11371564301600218,0.048613029178740164,0.47361496477949716,0.30211742336969033,0.1059147221495118,0.39893715360675525,0.43327309200507924,0.0,0.13701217777141483,6.067787745677315,0.21385993166883546,1.5812681329594556,3.1378822739664107,2.5215028124510384,3.0213312590256955,0.06737480319462003,0.24836599594733333,3.580130442866958,0.8270323650352901,2.703725466909233,0.2739836565491356,3.448478632685423,1.3912774152655532,0.14312714016453723,2.0840777536764397,1.559778800222402,0.04744985245460646,0.10105692890723991,0.3743994749996834,0.05561259194136526,5.639613112141965,2.0840777536764397,2.8401967349130213,2.620983339250369,0.1670992782120863
M_pcreat,0.23344522081015007,0.23344522081015007,0.17129728682268947,0.20632603781646167,3.072796916044105,2.285826711801054,0.8380640882924534,0.16023949856735736,0.24127674596364895,0.35457078781160184,0.22959861525315245,0.899561793552504,0.20629556607049487,1.1573598580914515,35.19115289087385,0.412216607784071,0.3713637308311048,0.37458041541549014,0.1601318089400733,3.221858669957764,0.47801267921658275,0.3488841050513632,6.368905434744447,6.917067520678527,0.27093758509446936,0.0,0.21202798423744967,15.914565023081394,2.08183090027541,0.26153843918397746,0.2733200988758709,0.22645078003333655,0.22193325380501938,1.5144492302195802,0.2170737371023164,0.9989186617338376,0.135186415340371,8.668404963347601,0.32883097279380286,1.7441903797853542,2.2849793077043095,0.17129728682268947,0.5390350315111245,0.15630029741449475,1.613341712877355,3.564564179697242,0.18318842099572646,0.2216994629342493,0.17129728682268947,0.23344522081015004,0.2240365921006843,2.6676872411213455
M_coa,0.8101160783705472,0.8101160783705472,0.5944464597258001,0.7163697789219445,0.3450686903749218,0.6711702750898951,5.517059607262023,5.567537447095815,5.021626051445263,1.2304535146534192,4.026606080165152,1.5514117720180343,7.104813547168587,0.031315311975381704,0.07170721001349857,1.43311428229342,0.19565288559161417,0.1405470277489642,0.06008335574253218,0.7677509311870319,0.3166414869884146,0.13090545676032556,0.17232688730820675,0.187158781159145,5.498765697891671,0.09980078085986532,0.0,0.15577735373805346,0.6112724909793471,0.9076501204831878,0.9492799436235396,3.747837348888116,0.0832719852408084,0.3833933579015825,5.089692987276752,0.83280936362575,4.697065530358214,0.3382564781727863,3.815814809091994,2.398723885955154,0.061825887116173595,0.5944464597258001,2.4189446671228234,0.05864572651576288,0.0436530284464715,0.40029314343112515,0.0687344622398375,9.851013976357066,0.5944464597258001,0.8101160783705472,0.7775682978165097,0.07218104733387538
M_creat,0.27706156277654653,0.27706156277654653,0.20330205707700527,0.24832961604602122,3.9480680017997365,2.67909846253217,1.0726601053274891,0.20130010080788366,0.30558508771378184,0.4208179354610606,0.28047450464002555,1.0577687331079892,0.25452247104176884,1.3553465320305913,31.28102473254344,0.5140201551079268,0.47654048253343145,0.4810255576204787,0.20563673446658925,4.140195009521318,0.612986596767432,0.4480270789951574,7.458418198845022,6.075264736605911,0.32725744376226357,21.768183878584576,0.26397247630281984,0.0,2.4400055823764233,0.31081334027811325,0.33185267589191225,0.27355502462527304,0.285000393010133,1.9459757560603732,0.26388298634738766,1.2799014776474071,0.16982728428094776,7.427126872835084,0.392551009068796,2.2397461411115636,2.675864994360987,0.20330205707700527,0.6892041653196939,0.20071641619930453,1.8893320314651858,4.5799127641159085,0.2352453765141665,0.27601335753062795,0.20330205707700527,0.2770615627765465,0.26686792808266996,3.1240418491612783
M_5mta,1.9932108512306166,1.9932108512306166,1.4625769905705137,1.4648090398439415,0.3544163450239847,16.8167371485858,0.4509487759862446,0.41233689651804317,0.40753096294915025,3.0274097475156543,1.274706951344322,8.52848470693636,0.9292184995644891,0.8964670730273181,0.8646793805199146,1.389461622158756,0.09477427415386452,0.06488275703009666,0.027737147815615388,0.3195514768832909,0.15702984059224043,0.06043178641113768,4.933222803957173,5.357817859045473,1.823589811948011,1.2034452370385333,0.7507146832030872,1.8784369522099782,0.0,2.1978680366889396,1.6920243846181373,1.5214251901995066,0.038442057964660506,0.16237715158119403,1.3161462201988272,0.4206724429680658,0.347868954430072,0.7305745894320539,2.611514507230467,0.3101732324342291,1.7698978534395358,1.4625769905705137,0.351996334499776,0.027073474145154694,1.2496612230893716,0.41113676202409005,0.03173089105294665,0.7849578998479237,1.4625769905705137,1.9932108512306164,1.829267088009375,2.0663355181027
